example_id,question_id,ground_truth_label,greedy_answer,raw_argmax_t0,raw_argmax_t07,raw_argmax_t1,semantic_argmax_t0,semantic_argmax_t07,semantic_argmax_t1,p_yes_t0,p_no_t0,yes_gt_no_t0,p_yes_t07,p_no_t07,yes_gt_no_t07,p_yes_t1,p_no_t1,yes_gt_no_t1,mc_answer,mc_yes_no_answer,mc_p_yes,mc_p_no,mc_yes_gt_no,raw_answer_probs_t0_json,raw_answer_probs_t07_json,raw_answer_probs_t1_json,answer_probs_t0_json,answer_probs_t07_json,answer_probs_t1_json,mc_answer_probs_json
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step2,wall_right,no,no,B,B,B,no,no,no,1.9639320758877246e-07,0.9999998008053937,False,0.0,0.9999999999998368,False,0.0,0.9999999947662992,False,no,no,0.0,0.9999999999999999,False,"{""A"": 1.9639320758877246e-07, ""B"": 0.9999998008053937, ""C"": 2.801398651184898e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999998368, ""C"": 1.633065671392235e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999947662992, ""C"": 5.233700845807681e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999998008053937, ""unknown"": 2.801398651184898e-09, ""yes"": 1.9639320758877246e-07}","{""invalid"": 0.0, ""no"": 0.9999999999998368, ""unknown"": 1.633065671392235e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999947662992, ""unknown"": 5.233700845807681e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step2,wall_up,no,no,B,B,B,no,no,no,0.0,0.9999999968255999,False,3.988102788675775e-13,0.9999999999982092,False,0.0,0.9999999932797952,False,no,no,0.0,0.9999999999999999,False,"{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.1744000365264964e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 3.988102788675775e-13, ""B"": 0.9999999999982092, ""C"": 1.3919846482088423e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.999999993279795, ""C"": 6.720204885245201e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.1744000365264964e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999982092, ""unknown"": 1.3919846482088423e-12, ""yes"": 3.988102788675775e-13}","{""invalid"": 0.0, ""no"": 0.9999999932797952, ""unknown"": 6.720204885245202e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step3,wall_down,no,no,B,B,B,no,no,no,2.4722252146129268e-09,0.999999989912785,False,0.0,0.9999999999971565,False,0.0,0.9999999902221596,False,no,no,0.0,0.9999999999999999,False,"{""A"": 2.4722252146129268e-09, ""B"": 0.999999989912785, ""C"": 7.614989760370734e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999971565, ""C"": 2.843447821400234e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999902221596, ""C"": 9.777840413147542e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999989912785, ""unknown"": 7.614989760370734e-09, ""yes"": 2.4722252146129268e-09}","{""invalid"": 0.0, ""no"": 0.9999999999971565, ""unknown"": 2.843447821400234e-12, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999902221596, ""unknown"": 9.777840413147542e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step3,wall_left,no,no,B,B,B,no,no,no,0.0,0.9999999947662992,False,0.0,0.999999999998608,False,2.0699687958315854e-08,0.9999999733697521,False,no,no,0.0,0.9999999999999999,False,"{""A"": 0.0, ""B"": 0.9999999947662992, ""C"": 5.233700849659791e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.999999999998608, ""C"": 1.391984648210201e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 2.0699687958315854e-08, ""B"": 0.9999999733697521, ""C"": 5.930559893566606e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999947662992, ""unknown"": 5.233700849659791e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999999998608, ""unknown"": 1.391984648210201e-12, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999733697521, ""unknown"": 5.930559893566606e-09, ""yes"": 2.0699687958315854e-08}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step3,wall_right,no,no,B,B,B,no,no,no,0.0,0.9999999932797952,False,0.0,0.9999999999991853,False,0.0,0.9999999968255999,False,no,no,0.0,0.9999999999999999,False,"{""A"": 0.0, ""B"": 0.999999993279795, ""C"": 6.720204880573135e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999991853, ""C"": 8.146614404532029e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.1744000291190544e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999932797952, ""unknown"": 6.7202048805731355e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999991853, ""unknown"": 8.146614404532029e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.1744000291190544e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step3,wall_up,no,no,B,B,B,no,no,no,0.0,0.999999998074629,False,4.063971671090178e-12,0.9999999999901277,False,0.0,0.9999999964029336,False,no,no,0.0,0.9999999999999999,False,"{""A"": 0.0, ""B"": 0.999999998074629, ""C"": 1.9253709515648572e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 4.063971671090178e-12, ""B"": 0.9999999999901277, ""C"": 5.808394168257428e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999964029336, ""C"": 3.5970664892849174e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999998074629, ""unknown"": 1.9253709515648572e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999901277, ""unknown"": 5.808394168257428e-12, ""yes"": 4.063971671090178e-12}","{""invalid"": 0.0, ""no"": 0.9999999964029336, ""unknown"": 3.5970664892849174e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step4,wall_down,no,no,B,B,B,no,no,no,0.0,0.9999999986767132,False,0.0,0.99999999999943,False,0.0,0.9999999985005197,False,no,no,0.0,0.9999999999999999,False,"{""A"": 0.0, ""B"": 0.9999999986767132, ""C"": 1.3232868144320074e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.99999999999943, ""C"": 5.699959265209042e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999985005197, ""C"": 1.4994804040683145e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999986767132, ""unknown"": 1.3232868144320074e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.99999999999943, ""unknown"": 5.699959265209042e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999985005197, ""unknown"": 1.4994804040683145e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step4,wall_left,no,no,B,B,B,no,no,no,1.4226673782695915e-08,0.9999999825989262,False,0.0,0.9999999999996665,False,0.0,0.9999999971986018,False,no,no,0.0,0.9999999999999999,False,"{""A"": 1.4226673782695915e-08, ""B"": 0.9999999825989262, ""C"": 3.1743999995124078e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999996665, ""C"": 3.335911090326515e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999971986018, ""C"": 2.80139820307297e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999825989262, ""unknown"": 3.1743999995124078e-09, ""yes"": 1.4226673782695915e-08}","{""invalid"": 0.0, ""no"": 0.9999999999996665, ""unknown"": 3.335911090326515e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999971986018, ""unknown"": 2.80139820307297e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step4,wall_right,no,no,B,B,B,no,no,no,0.0,0.9999999959239897,False,7.076045693929595e-11,0.9999999998945993,False,0.0,0.9999999953812753,False,no,no,0.0,0.9999999999999999,False,"{""A"": 0.0, ""B"": 0.9999999959239896, ""C"": 4.076010309582445e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 7.076045693929594e-11, ""B"": 0.9999999998945992, ""C"": 3.4640285908231187e-11, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999953812753, ""C"": 4.618724788320061e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999959239897, ""unknown"": 4.076010309582446e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999998945993, ""unknown"": 3.464028590823119e-11, ""yes"": 7.076045693929595e-11}","{""invalid"": 0.0, ""no"": 0.9999999953812753, ""unknown"": 4.618724788320061e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step4,wall_up,no,no,B,B,B,no,no,no,0.0,1.0,False,2.0658883901865072e-10,0.9999999997834865,False,0.0,0.9999999940694401,False,no,no,0.0,0.9999999999999999,False,"{""A"": 0.0, ""B"": 1.0, ""C"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 2.0658883901865072e-10, ""B"": 0.9999999997834865, ""C"": 9.92460807621046e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999940694401, ""C"": 5.930560009461596e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999997834865, ""unknown"": 9.92460807621046e-12, ""yes"": 2.0658883901865072e-10}","{""invalid"": 0.0, ""no"": 0.9999999940694401, ""unknown"": 5.930560009461596e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_down,no,no,B,B,B,no,no,no,0.0,0.9999999990905192,False,0.0,0.9999999999991853,False,0.0,0.9999999940694401,False,no,no,0.0,0.9999999999999999,False,"{""A"": 0.0, ""B"": 0.9999999990905191, ""C"": 9.094808396779044e-10, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999991853, ""C"": 8.146614404537848e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999940694401, ""C"": 5.930560013108749e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999990905192, ""unknown"": 9.094808396779045e-10, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999991853, ""unknown"": 8.146614404537848e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999940694401, ""unknown"": 5.930560013108749e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_left,no,no,B,B,B,no,no,no,0.0,0.999999998074629,False,0.0,0.9999999999998048,False,8.186885838498605e-08,0.9999999070513965,False,no,no,0.30000000000000004,0.7,False,"{""A"": 0.0, ""B"": 0.999999998074629, ""C"": 1.9253709475999394e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999998048, ""C"": 1.9523477773751624e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 8.186885838498605e-08, ""B"": 0.9999999070513965, ""C"": 1.107974513779022e-08, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999998074629, ""unknown"": 1.9253709475999394e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999998048, ""unknown"": 1.9523477773751624e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999070513965, ""unknown"": 1.107974513779022e-08, ""yes"": 8.186885838498605e-08}","{""invalid"": 0.0, ""no"": 0.7, ""unknown"": 0.0, ""yes"": 0.30000000000000004}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_right,no,no,B,B,B,no,no,no,0.0,0.9999999971986018,False,0.0,0.999999999999721,False,0.0,0.9999999953812753,False,no,no,0.0,0.9999999999999999,False,"{""A"": 0.0, ""B"": 0.9999999971986018, ""C"": 2.8013981995022735e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999997209, ""C"": 2.7903644768426204e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999953812753, ""C"": 4.618724790231048e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999971986018, ""unknown"": 2.8013981995022735e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999999999721, ""unknown"": 2.790364476842621e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999953812753, ""unknown"": 4.618724790231048e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
