example_id,question_id,ground_truth_label,greedy_answer,raw_argmax_t0,raw_argmax_t07,raw_argmax_t1,semantic_argmax_t0,semantic_argmax_t07,semantic_argmax_t1,p_yes_t0,p_no_t0,yes_gt_no_t0,p_yes_t07,p_no_t07,yes_gt_no_t07,p_yes_t1,p_no_t1,yes_gt_no_t1,mc_answer,mc_yes_no_answer,mc_p_yes,mc_p_no,mc_yes_gt_no,raw_answer_probs_t0_json,raw_answer_probs_t07_json,raw_answer_probs_t1_json,answer_probs_t0_json,answer_probs_t07_json,answer_probs_t1_json,mc_answer_probs_json
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step2,wall_right,no,no,B,B,B,no,no,no,8.186885919958467e-08,0.9999999162057698,False,0.0,0.9999999999991853,False,0.0,0.9999999990905192,False,no,no,0.0,1.0,False,"{""A"": 8.186885919958467e-08, ""B"": 0.9999999162057698, ""C"": 1.9253710241772252e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999991853, ""C"": 8.146583327733463e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999990905191, ""C"": 9.094808401324309e-10, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999162057698, ""unknown"": 1.9253710241772252e-09, ""yes"": 8.186885919958467e-08}","{""invalid"": 0.0, ""no"": 0.9999999999991853, ""unknown"": 8.146583327733463e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999990905192, ""unknown"": 9.09480840132431e-10, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step2,wall_up,no,no,B,B,B,no,no,no,0.0,0.999999998074629,False,0.0,0.9999999999996012,False,0.0,0.9999999959239897,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.999999998074629, ""C"": 1.9253709544052916e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999996012, ""C"": 3.9881027886789437e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999959239896, ""C"": 4.0760103259595435e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999998074629, ""unknown"": 1.9253709544052916e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999996012, ""unknown"": 3.9881027886789437e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999959239897, ""unknown"": 4.076010325959544e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_down,no,no,B,B,B,no,no,no,0.0,0.999999999197386,False,4.767802085359669e-13,0.9999999999954593,False,1.1911849635696107e-07,0.999999874161298,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.999999999197386, ""C"": 8.026140254032869e-10, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 4.767802085359668e-13, ""B"": 0.9999999999954592, ""C"": 4.063971671116779e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 1.1911849635696105e-07, ""B"": 0.9999998741612979, ""C"": 6.720205707954508e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999999197386, ""unknown"": 8.026140254032869e-10, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999954593, ""unknown"": 4.06397167111678e-12, ""yes"": 4.767802085359669e-13}","{""invalid"": 0.0, ""no"": 0.999999874161298, ""unknown"": 6.720205707954509e-09, ""yes"": 1.1911849635696107e-07}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_left,no,no,B,B,B,no,no,no,0.0,0.999999998300866,False,0.0,0.9999999999993185,False,0.0,0.9999999953812753,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.999999998300866, ""C"": 1.6991338990126478e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999993185, ""C"": 6.814337320586375e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999953812753, ""C"": 4.618724793038819e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999998300866, ""unknown"": 1.6991338990126478e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999993185, ""unknown"": 6.814337320586375e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999953812753, ""unknown"": 4.618724793038819e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_right,no,no,B,B,B,no,no,no,0.0,1.0,False,0.0,0.9999999999983359,False,0.0,0.9999999889202553,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 1.0, ""C"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999983358, ""C"": 1.664126443125108e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999889202553, ""C"": 1.10797446795501e-08, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999983359, ""unknown"": 1.6641264431251081e-12, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999889202553, ""unknown"": 1.10797446795501e-08, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_up,no,no,B,B,B,no,no,no,0.0,0.9999999990905192,False,3.988102788673392e-13,0.9999999999982092,False,4.868100131382025e-10,0.99999999633879,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.9999999990905191, ""C"": 9.094808404015494e-10, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 3.988102788673392e-13, ""B"": 0.9999999999982092, ""C"": 1.3919846482080105e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 4.868100131382025e-10, ""B"": 0.99999999633879, ""C"": 3.1744000416397444e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999990905192, ""unknown"": 9.094808404015495e-10, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999982092, ""unknown"": 1.3919846482080105e-12, ""yes"": 3.988102788673392e-13}","{""invalid"": 0.0, ""no"": 0.99999999633879, ""unknown"": 3.1744000416397444e-09, ""yes"": 4.868100131382025e-10}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step1,wall_down,no,no,B,B,B,no,no,no,3.412801953225592e-08,0.9999999606382791,False,7.076045694141274e-11,0.999999999924381,False,0.0,0.9999999968255999,False,no,no,0.0,1.0,False,"{""A"": 3.412801953225592e-08, ""B"": 0.9999999606382791, ""C"": 5.2337013038521775e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 7.076045694141273e-11, ""B"": 0.9999999999243809, ""C"": 4.858503813415489e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.1744000365264964e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999606382791, ""unknown"": 5.2337013038521775e-09, ""yes"": 3.412801953225592e-08}","{""invalid"": 0.0, ""no"": 0.999999999924381, ""unknown"": 4.8585038134154895e-12, ""yes"": 7.076045694141274e-11}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.1744000365264964e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step1,wall_left,no,no,B,B,B,no,no,no,3.5970664396606377e-09,0.9999999887879438,False,0.0,0.9999999999983359,False,0.0,0.9999999968255999,False,no,no,0.0,1.0,False,"{""A"": 3.5970664396606377e-09, ""B"": 0.9999999887879438, ""C"": 7.614989712518466e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999983358, ""C"": 1.6641264431254866e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.174400039052266e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999887879438, ""unknown"": 7.614989712518466e-09, ""yes"": 3.5970664396606377e-09}","{""invalid"": 0.0, ""no"": 0.9999999999983359, ""unknown"": 1.6641264431254868e-12, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.174400039052266e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step1,wall_right,no,no,B,B,B,no,no,no,3.597066464277326e-09,0.9999999904723735,False,0.0,0.9999999999990261,False,3.1744000144573748e-09,0.99999999089504,False,no,no,0.0,1.0,False,"{""A"": 3.5970664642773255e-09, ""B"": 0.9999999904723734, ""C"": 5.930559991776129e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999990261, ""C"": 9.739329000494119e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 3.1744000144573748e-09, ""B"": 0.99999999089504, ""C"": 5.930559994282779e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999904723735, ""unknown"": 5.93055999177613e-09, ""yes"": 3.597066464277326e-09}","{""invalid"": 0.0, ""no"": 0.9999999999990261, ""unknown"": 9.739329000494119e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.99999999089504, ""unknown"": 5.930559994282779e-09, ""yes"": 3.1744000144573748e-09}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step1,wall_up,no,no,B,B,B,no,no,no,0.0,1.0,False,0.0,0.9999999999996012,False,0.0,0.9999999947662992,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 1.0, ""C"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999996012, ""C"": 3.9881027886822345e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999947662992, ""C"": 5.233700845807681e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999996012, ""unknown"": 3.9881027886822345e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999947662992, ""unknown"": 5.233700845807681e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step2,wall_down,no,no,B,B,B,no,no,no,0.0,0.9999999968255999,False,0.0,0.9999999999983359,False,4.618724754440878e-09,0.9999999886610704,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.174400041833127e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999983358, ""C"": 1.6641264431260686e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 4.618724754440878e-09, ""B"": 0.9999999886610704, ""C"": 6.720204864196038e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.174400041833127e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999983359, ""unknown"": 1.6641264431260688e-12, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999886610704, ""unknown"": 6.720204864196038e-09, ""yes"": 4.618724754440878e-09}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step2,wall_left,no,no,B,B,B,no,no,no,0.0,0.9999999985005197,False,0.0,0.9999999999998048,False,0.0,0.9999999985005197,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.9999999985005197, ""C"": 1.4994804054202616e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999998048, ""C"": 1.9523477773742554e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999985005197, ""C"": 1.499480403254525e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999985005197, ""unknown"": 1.4994804054202616e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999998048, ""unknown"": 1.9523477773742554e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999985005197, ""unknown"": 1.499480403254525e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step2,wall_right,no,no,B,B,B,no,no,no,0.0,0.999999998074629,False,0.0,1.0,False,0.0,0.9999999947662991,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.999999998074629, ""C"": 1.9253709487839964e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 1.0, ""C"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999947662993, ""C"": 5.2337008389419275e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999998074629, ""unknown"": 1.9253709487839964e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999947662991, ""unknown"": 5.233700838941927e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
