example_id,question_id,ground_truth_label,greedy_answer,raw_argmax_t0,raw_argmax_t07,raw_argmax_t1,semantic_argmax_t0,semantic_argmax_t07,semantic_argmax_t1,p_yes_t0,p_no_t0,yes_gt_no_t0,p_yes_t07,p_no_t07,yes_gt_no_t07,p_yes_t1,p_no_t1,yes_gt_no_t1,mc_answer,mc_yes_no_answer,mc_p_yes,mc_p_no,mc_yes_gt_no,raw_answer_probs_t0_json,raw_answer_probs_t07_json,raw_answer_probs_t1_json,answer_probs_t0_json,answer_probs_t07_json,answer_probs_t1_json,mc_answer_probs_json
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step2,wall_right,no,no,B,B,B,no,no,no,7.224901540029212e-08,0.9999999264276977,False,0.0,0.9999999999993185,False,0.0,0.999999999197386,False,no,no,0.0,1.0,False,"{""A"": 7.224901540029212e-08, ""B"": 0.9999999264276977, ""C"": 1.323286876138345e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999993185, ""C"": 6.814337320586375e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.999999999197386, ""C"": 8.026140249643739e-10, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999264276977, ""unknown"": 1.323286876138345e-09, ""yes"": 7.224901540029212e-08}","{""invalid"": 0.0, ""no"": 0.9999999999993185, ""unknown"": 6.814337320586375e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999999197386, ""unknown"": 8.026140249643739e-10, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_0_step2,wall_up,no,no,B,B,B,no,no,no,0.0,0.9999999986767132,False,2.46978262508961e-10,0.9999999997496224,False,0.0,0.9999999988322035,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.9999999986767132, ""C"": 1.3232868123097397e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 2.469782625089609e-10, ""B"": 0.9999999997496223, ""C"": 3.39935983787885e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999988322035, ""C"": 1.1677965147644567e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999986767132, ""unknown"": 1.3232868123097397e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999997496224, ""unknown"": 3.3993598378788504e-12, ""yes"": 2.46978262508961e-10}","{""invalid"": 0.0, ""no"": 0.9999999988322035, ""unknown"": 1.1677965147644567e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_down,no,no,B,B,B,no,no,no,0.0,0.9999999968255999,False,0.0,0.9999999999995233,False,4.6187247387593225e-09,0.9999999867523615,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.1744000365264964e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999995233, ""C"": 4.767802085379045e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 4.6187247387593225e-09, ""B"": 0.9999999867523615, ""C"": 8.628913821679303e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.1744000365264964e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999995233, ""unknown"": 4.767802085379045e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999867523615, ""unknown"": 8.628913821679303e-09, ""yes"": 4.6187247387593225e-09}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_left,no,no,B,B,B,no,no,no,0.0,0.999999998300866,False,0.0,0.9999999999971565,False,0.0,0.9999999959239897,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.999999998300866, ""C"": 1.6991338990126478e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999971565, ""C"": 2.8434478213980375e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999959239896, ""C"": 4.076010319288605e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999998300866, ""unknown"": 1.6991338990126478e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999971565, ""unknown"": 2.8434478213980375e-12, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999959239897, ""unknown"": 4.076010319288606e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_right,no,no,B,B,B,no,no,no,0.0,0.9999999988322035,False,0.0,0.9999999999990261,False,0.0,0.9999999765441806,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.9999999988322035, ""C"": 1.1677965143288665e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999990261, ""C"": 9.739366153156657e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999765441805, ""C"": 2.345581940136869e-08, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999988322035, ""unknown"": 1.1677965143288665e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999990261, ""unknown"": 9.739366153156657e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999765441806, ""unknown"": 2.3455819401368693e-08, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step0,wall_up,no,no,B,B,B,no,no,no,0.0,0.9999999990905192,False,0.0,0.999999999998608,False,0.0,0.9999999968255999,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.9999999990905191, ""C"": 9.094808404015494e-10, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.999999999998608, ""C"": 1.3919846482097141e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.1744000365264964e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999990905192, ""unknown"": 9.094808404015495e-10, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999999998608, ""unknown"": 1.3919846482097141e-12, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.1744000365264964e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step1,wall_down,no,no,B,B,B,no,no,no,3.412801953225592e-08,0.9999999606382791,False,0.0,0.9999999999998368,False,6.250764302353981e-10,0.9999999974495526,False,no,no,0.0,1.0,False,"{""A"": 3.412801953225592e-08, ""B"": 0.9999999606382791, ""C"": 5.2337013038521775e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999998368, ""C"": 1.6330656713928058e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 6.250764302353981e-10, ""B"": 0.9999999974495526, ""C"": 1.9253709522726095e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999606382791, ""unknown"": 5.2337013038521775e-09, ""yes"": 3.412801953225592e-08}","{""invalid"": 0.0, ""no"": 0.9999999999998368, ""unknown"": 1.6330656713928058e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999974495526, ""unknown"": 1.9253709522726095e-09, ""yes"": 6.250764302353981e-10}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step1,wall_left,no,no,B,B,B,no,no,no,2.1817310988748445e-09,0.9999999925845681,False,0.0,0.9999999999983359,False,0.0,0.9999999959239897,False,no,no,0.0,1.0,False,"{""A"": 2.1817310988748445e-09, ""B"": 0.9999999925845681, ""C"": 5.2337008311705516e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999983358, ""C"": 1.6641264431258036e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999959239896, ""C"": 4.076010329202695e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999925845681, ""unknown"": 5.2337008311705516e-09, ""yes"": 2.1817310988748445e-09}","{""invalid"": 0.0, ""no"": 0.9999999999983359, ""unknown"": 1.6641264431258038e-12, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999959239897, ""unknown"": 4.076010329202696e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step1,wall_right,no,no,B,B,B,no,no,no,3.597066464277326e-09,0.9999999904723735,False,0.0,0.9999999999971565,False,0.0,0.9999999989694233,False,no,no,0.0,1.0,False,"{""A"": 3.5970664642773255e-09, ""B"": 0.9999999904723734, ""C"": 5.930559991776129e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999971565, ""C"": 2.843447821397818e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999989694233, ""C"": 1.0305768064501373e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999904723735, ""unknown"": 5.93055999177613e-09, ""yes"": 3.597066464277326e-09}","{""invalid"": 0.0, ""no"": 0.9999999999971565, ""unknown"": 2.843447821397818e-12, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999989694233, ""unknown"": 1.0305768064501373e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step1,wall_up,no,no,B,B,B,no,no,no,0.0,1.0,False,0.0,0.9999999999990261,False,0.0,0.9999999968255999,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 1.0, ""C"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999990261, ""C"": 9.739329000488496e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.1744000291190544e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999990261, ""unknown"": 9.739329000488496e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.1744000291190544e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step2,wall_down,no,no,B,B,B,no,no,no,0.0,0.9999999968255999,False,0.0,0.9999999999996012,False,0.0,0.9999999975277748,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.174400041833127e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999996012, ""C"": 3.988102788684605e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999975277747, ""C"": 2.4722252347806084e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.174400041833127e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999996012, ""unknown"": 3.988102788684605e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999975277748, ""unknown"": 2.4722252347806088e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step2,wall_left,no,no,B,B,B,no,no,no,1.9253709386259703e-09,0.9999999913544242,False,0.0,0.9999999999996665,False,0.0,0.9999999968255999,False,no,no,0.0,1.0,False,"{""A"": 1.92537093862597e-09, ""B"": 0.9999999913544241, ""C"": 6.72020489613485e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999996665, ""C"": 3.3358983648598724e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999968255999, ""C"": 3.1744000378682086e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999913544242, ""unknown"": 6.7202048961348504e-09, ""yes"": 1.9253709386259703e-09}","{""invalid"": 0.0, ""no"": 0.9999999999996665, ""unknown"": 3.3358983648598724e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999968255999, ""unknown"": 3.1744000378682086e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_size7_comp0.0_1_step2,wall_right,no,no,B,B,B,no,no,no,0.0,0.999999998074629,False,0.0,0.9999999999993185,False,2.5217364571228224e-07,0.9999997437503431,False,no,no,0.0,1.0,False,"{""A"": 0.0, ""B"": 0.999999998074629, ""C"": 1.9253709487839964e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.0, ""B"": 0.9999999999993185, ""C"": 6.814337320588758e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 2.521736457122822e-07, ""B"": 0.999999743750343, ""C"": 4.076011244933916e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999998074629, ""unknown"": 1.9253709487839964e-09, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999993185, ""unknown"": 6.814337320588758e-13, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999997437503431, ""unknown"": 4.0760112449339165e-09, ""yes"": 2.5217364571228224e-07}","{""invalid"": 0.0, ""no"": 1.0, ""unknown"": 0.0, ""yes"": 0.0}"
