audit_type,event_id,example_id,trajectory_id,failure_category,reasoning_step_idx,reasoning_progress,reasoning_character_progress,analysis_unit,event_type,previous_action,current_action,strictly_sustained_to_trace_end,shift_id,question_id,question_family,previous_answer,current_answer,ground_truth,shift_type,persistent_belief_error
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:1,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,1,0.03125,0.030101505075253762,packed_chunk,action_identity_change_without_optimality_change,LEFT,DOWN,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:2,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,2,0.0625,0.05950297514875744,packed_chunk,action_identity_change_without_optimality_change,DOWN,LEFT,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:6,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,6,0.1875,0.1543577178858943,packed_chunk,action_identity_change_without_optimality_change,LEFT,DOWN,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:8,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,8,0.25,0.20756037801890095,packed_chunk,action_identity_change_without_optimality_change,DOWN,LEFT,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:9,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,9,0.28125,0.24361218060903045,packed_chunk,action_identity_change_without_optimality_change,LEFT,DOWN,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:11,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,11,0.34375,0.30661533076653835,packed_chunk,action_identity_change_without_optimality_change,DOWN,LEFT,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:13,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,13,0.40625,0.3703185159257963,packed_chunk,sustained_optimal_to_suboptimal,LEFT,RIGHT,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:14,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,14,0.4375,0.4497724886244312,packed_chunk,suboptimal_to_optimal_recovery,RIGHT,DOWN,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:15,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,15,0.46875,0.47322366118305914,packed_chunk,transient_optimal_to_suboptimal,DOWN,RIGHT,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002:action:16,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,backtrack,16,0.5,0.5138256912845642,packed_chunk,suboptimal_to_optimal_recovery,RIGHT,DOWN,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003:action:1,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,short_loop,1,0.03125,0.024246704331450094,packed_chunk,suboptimal_to_optimal_recovery,DOWN,LEFT,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003:action:12,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,short_loop,12,0.375,0.3493408662900188,packed_chunk,transient_optimal_to_suboptimal,LEFT,DOWN,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003:action:13,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,short_loop,13,0.40625,0.3860640301318267,packed_chunk,suboptimal_to_optimal_recovery,DOWN,LEFT,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003:action:16,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,short_loop,16,0.5,0.4792843691148776,packed_chunk,transient_optimal_to_suboptimal,LEFT,RIGHT,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003:action:17,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,short_loop,17,0.53125,0.5035310734463276,packed_chunk,suboptimal_to_optimal_recovery,RIGHT,LEFT,False,,,,,,,,
action_transition,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_004:action:1,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,1,0.03125,0.03567383918459796,packed_chunk,suboptimal_to_optimal_recovery,RIGHT,DOWN,False,,,,,,,,
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,9,0.28125,0.26507840772014474,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:goal_location:9,goal_location,coordinates,"5,7","3,6","5,7",belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,10,0.3125,0.29071170084439085,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:goal_location:10,goal_location,coordinates,"3,6","2,5","5,7",answer_change_without_error_change,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,11,0.34375,0.3226779252110977,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:goal_location:11,goal_location,coordinates,"2,5","5,7","5,7",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,20,0.625,0.6109770808202654,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:goal_location:20,goal_location,coordinates,"5,7","3,6","5,7",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,21,0.65625,0.6483715319662243,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:goal_location:21,goal_location,coordinates,"3,6","5,7","5,7",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,26,0.8125,0.8175512665862484,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:goal_location:26,goal_location,coordinates,"5,7","3,6","5,7",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,27,0.84375,0.8359469240048251,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:goal_location:27,goal_location,coordinates,"3,6","5,7","5,7",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,31,0.96875,0.9589867310012062,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:goal_location:31,goal_location,coordinates,"5,7","3,6","5,7",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,32,1.0,0.994270205066345,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:goal_location:32,goal_location,coordinates,"3,6","5,7","5,7",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,4,0.125,0.10735826296743065,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:4,door_open,core,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,6,0.1875,0.15470446320868517,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:6,door_open,core,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,7,0.21875,0.18425814234016888,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:7,door_open,core,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,9,0.28125,0.26507840772014474,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:9,door_open,core,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,10,0.3125,0.29071170084439085,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:10,door_open,core,no,yes,no,belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,11,0.34375,0.3226779252110977,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:11,door_open,core,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,14,0.4375,0.4221954161640531,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:14,door_open,core,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,15,0.46875,0.44481302774427023,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:15,door_open,core,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,16,0.5,0.4864294330518697,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:16,door_open,core,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,30,0.9375,0.922496984318456,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:door_open:30,door_open,core,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,23,0.71875,0.7098914354644149,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:has_key:23,has_key,core,no,yes,no,belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,24,0.75,0.7409529553679132,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:has_key:24,has_key,core,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,11,0.34375,0.3226779252110977,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:11,agent_location,coordinates,"3,5","5,7","3,5",belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,14,0.4375,0.4221954161640531,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:14,agent_location,coordinates,"5,7","3,5","3,5",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,17,0.53125,0.5223160434258143,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:17,agent_location,coordinates,"3,5","5,7","3,5",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,18,0.5625,0.5464414957780458,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:18,agent_location,coordinates,"5,7","3,5","3,5",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,20,0.625,0.6109770808202654,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:20,agent_location,coordinates,"3,5","5,7","3,5",belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,21,0.65625,0.6483715319662243,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:21,agent_location,coordinates,"5,7","3,6","3,5",answer_change_without_error_change,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,22,0.6875,0.6773220747889023,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:22,agent_location,coordinates,"3,6","3,5","3,5",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,23,0.71875,0.7098914354644149,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:23,agent_location,coordinates,"3,5","5,7","3,5",belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,25,0.78125,0.7699034981905911,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:25,agent_location,coordinates,"5,7","3,5","3,5",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,26,0.8125,0.8175512665862484,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:26,agent_location,coordinates,"3,5","3,6","3,5",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,27,0.84375,0.8359469240048251,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:27,agent_location,coordinates,"3,6","3,5","3,5",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,31,0.96875,0.9589867310012062,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:31,agent_location,coordinates,"3,5","3,6","3,5",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,32,1.0,0.994270205066345,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:agent_location:32,agent_location,coordinates,"3,6","3,5","3,5",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,12,0.375,0.3573582629674306,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:12,wall_down,wall_directional,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,14,0.4375,0.4221954161640531,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:14,wall_down,wall_directional,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,17,0.53125,0.5223160434258143,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:17,wall_down,wall_directional,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,18,0.5625,0.5464414957780458,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:18,wall_down,wall_directional,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,19,0.59375,0.5895657418576599,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:19,wall_down,wall_directional,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,21,0.65625,0.6483715319662243,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:21,wall_down,wall_directional,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,23,0.71875,0.7098914354644149,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:23,wall_down,wall_directional,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,25,0.78125,0.7699034981905911,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:25,wall_down,wall_directional,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,26,0.8125,0.8175512665862484,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:26,wall_down,wall_directional,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,28,0.875,0.8639927623642943,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:28,wall_down,wall_directional,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,29,0.90625,0.8926417370325693,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:29,wall_down,wall_directional,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,30,0.9375,0.922496984318456,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:30,wall_down,wall_directional,yes,no,no,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,31,0.96875,0.9589867310012062,packed_chunk,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_000:wall_down:31,wall_down,wall_directional,no,yes,no,belief_error_onset,False
